date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:38	10389/10389	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-breadcrumb.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-breadcrumb.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:38	10886/10886	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-button.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-button.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:38	9520/9520	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-button-group.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-button-group.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:39	9386/9386	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-card.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-card.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:39	11028/11028	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-inputs.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-inputs.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:40	23235/23235	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-dropdown.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-dropdown.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:40	6554/6554	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-collapse.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-collapse.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:43	9258/9258	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-radio.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-radio.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:43	13297/13297	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-timeline.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-timeline.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:43	10369/10369	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-social.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-social.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:44	12240/12240	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-list-group.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-list-group.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:44	18885/18885	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-modal.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-modal.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:44	15828/15828	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-tab.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-tab.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:45	7994/7994	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-switch.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-switch.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:45	9821/9821	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-divider.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-divider.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:45	12534/12534	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-stepper.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-stepper.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:46	8168/8168	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-offcanvas.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-offcanvas.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:46	12001/12001	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-pagination.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-pagination.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:46	7403/7403	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-placeholder.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-placeholder.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:47	12135/12135	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-progress.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-progress.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:47	6505/6505	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-popover.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-popover.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:47	8112/8112	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-scrollspy.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-scrollspy.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:48	14590/14590	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-spinners.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-spinners.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:48	24584/24584	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-toast.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-toast.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:48	19360/19360	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/ui-typography.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-typography.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:49	8800/8800	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:00%20GMT	https://w3cart.dexignzone.com/xhtml/ui-lightgallery.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/ui-lightgallery.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
16:27:49	4812/4812	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/login.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/login.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:49	5728/5728	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/register.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/register.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:50	4312/4312	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/forgot-password.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/forgot-password.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:50	5325/5325	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/otp-confirm.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/otp-confirm.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:50	4982/4982	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/change-password.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/change-password.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:51	8367/8367	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Aug%202023%2012:34:54%20GMT	https://w3cart.dexignzone.com/xhtml/chat-list.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/chat-list.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:51	6783/6783	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Aug%202023%2012:34:54%20GMT	https://w3cart.dexignzone.com/xhtml/chat.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/chat.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:51	31436/31436	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/filter.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/filter.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:52	6428/6428	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/checkout.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/checkout.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:52	17970/17970	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/payment.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/payment.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:58	6534/6534	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/tracking-order.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/tracking-order.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:58	4443/4443	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2010:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/error-404.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/error-404.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
16:27:59	60035/60035	---M--	200	added ('OK')	image/png	etag:%22ea83-5fd300f63a780%22	https://w3cart.dexignzone.com/xhtml/assets/images/featured/pic1.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/featured/pic1.png	(from https://w3cart.dexignzone.com/xhtml/featured.html)
16:27:59	38728/38728	---M--	200	added ('OK')	image/png	etag:%229748-5fd300f63a780%22	https://w3cart.dexignzone.com/xhtml/assets/images/featured/pic2.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/featured/pic2.png	(from https://w3cart.dexignzone.com/xhtml/featured.html)
16:28:00	55437/55437	---M--	200	added ('OK')	image/png	etag:%22d88d-5fd300f63a780%22	https://w3cart.dexignzone.com/xhtml/assets/images/featured/pic3.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/featured/pic3.png	(from https://w3cart.dexignzone.com/xhtml/featured.html)
16:28:01	109732/109732	---M--	200	added ('OK')	image/png	etag:%221aca4-5fd300f63a780%22	https://w3cart.dexignzone.com/xhtml/assets/images/featured/pic4.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/featured/pic4.png	(from https://w3cart.dexignzone.com/xhtml/featured.html)
16:28:01	10822/10822	---M--	200	added ('OK')	image/png	etag:%222a46-601c2a7288e00%22	https://w3cart.dexignzone.com/xhtml/assets/images/popular/small/pic1.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/popular/small/pic1.png	(from https://w3cart.dexignzone.com/xhtml/order.html)
16:28:03	17756/17756	---M--	200	added ('OK')	image/png	etag:%22455c-601c2a896c400%22	https://w3cart.dexignzone.com/xhtml/assets/images/popular/small/pic2.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/popular/small/pic2.png	(from https://w3cart.dexignzone.com/xhtml/order.html)
16:28:04	16554/16554	---M--	200	added ('OK')	image/png	etag:%2240aa-601c2aa04fa00%22	https://w3cart.dexignzone.com/xhtml/assets/images/popular/small/pic3.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/popular/small/pic3.png	(from https://w3cart.dexignzone.com/xhtml/order.html)
16:28:04	59507/59507	---M--	200	added ('OK')	image/png	etag:%22e873-5e91962682580%22	https://w3cart.dexignzone.com/xhtml/assets/images/user.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/user.png	(from https://w3cart.dexignzone.com/xhtml/cart.html)
16:28:05	68131/68131	---MCZ	200	added ('OK')	text/css	etag:W/%2210a23-5e09b0b518d80%22	https://w3cart.dexignzone.com/xhtml/assets/vendor/wow/css/libs/animate.css	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/vendor/wow/css/libs/animate.css	(from https://w3cart.dexignzone.com/xhtml/welcome.html)
16:28:05	4670/4670	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22123e-60290796d0d00%22	https://w3cart.dexignzone.com/xhtml/assets/images/preloader/cart.svg	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/preloader/cart.svg	(from https://w3cart.dexignzone.com/xhtml/welcome.html)
16:28:06	8155/8155	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221fdb-53dfde48cb480%22	https://w3cart.dexignzone.com/xhtml/assets/vendor/wow/dist/wow.min.js	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/vendor/wow/dist/wow.min.js	(from https://w3cart.dexignzone.com/xhtml/welcome.html)
16:28:07	214374/214374	---M--	200	added ('OK')	image/png	etag:%2234566-5fd30d1b34e80%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/detail/pic1.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/product/detail/pic1.png	(from https://w3cart.dexignzone.com/xhtml/product-detail.html)
16:28:07	213580/213580	---M--	200	added ('OK')	image/png	etag:%223424c-5fd30d1b34e80%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/detail/pic2.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/product/detail/pic2.png	(from https://w3cart.dexignzone.com/xhtml/product-detail.html)
16:28:07	680617/680617	---M--	200	added ('OK')	image/jpeg	etag:%22a62a9-6014d1c3af780%22	https://w3cart.dexignzone.com/xhtml/assets/images/onboarding/bg.jpg	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/onboarding/bg.jpg	(from https://w3cart.dexignzone.com/xhtml/welcome.html)
16:28:07	328733/328733	---M--	200	added ('OK')	image/png	etag:%225041d-5fd30d1b34e80%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/detail/pic3.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/product/detail/pic3.png	(from https://w3cart.dexignzone.com/xhtml/product-detail.html)
16:28:07	210064/210064	---M--	200	added ('OK')	image/png	etag:%2233490-5fd30d1b34e80%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/detail/pic4.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/product/detail/pic4.png	(from https://w3cart.dexignzone.com/xhtml/product-detail.html)
16:28:08	3704/3704	---M--	200	added ('OK')	image/png	etag:%22e78-5fd30d39b9680%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/detail/small/pic1.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/product/detail/small/pic1.png	(from https://w3cart.dexignzone.com/xhtml/product-detail.html)
16:28:08	4481/4481	---M--	200	added ('OK')	image/png	etag:%221181-5fd30d39b9680%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/detail/small/pic2.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/product/detail/small/pic2.png	(from https://w3cart.dexignzone.com/xhtml/product-detail.html)
16:28:09	4807/4807	---M--	200	added ('OK')	image/png	etag:%2212c7-5fd30d39b9680%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/detail/small/pic3.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/product/detail/small/pic3.png	(from https://w3cart.dexignzone.com/xhtml/product-detail.html)
16:28:09	4139/4139	---M--	200	added ('OK')	image/png	etag:%22102b-5fd30d39b9680%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/detail/small/pic4.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/product/detail/small/pic4.png	(from https://w3cart.dexignzone.com/xhtml/product-detail.html)
16:28:11	118695/118695	---M--	200	added ('OK')	image/png	etag:%221cfa7-5fd300d1fd200%22	https://w3cart.dexignzone.com/xhtml/assets/images/category/pic1.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/category/pic1.png	(from https://w3cart.dexignzone.com/xhtml/category.html)
16:28:12	67842/67842	---M--	200	added ('OK')	image/png	etag:%2210902-5fd300d014d80%22	https://w3cart.dexignzone.com/xhtml/assets/images/category/pic2.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/category/pic2.png	(from https://w3cart.dexignzone.com/xhtml/category.html)
16:28:13	70131/70131	---M--	200	added ('OK')	image/png	etag:%22111f3-5fd300d1fd200%22	https://w3cart.dexignzone.com/xhtml/assets/images/category/pic3.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/category/pic3.png	(from https://w3cart.dexignzone.com/xhtml/category.html)
16:28:14	71869/71869	---M--	200	added ('OK')	image/png	etag:%22118bd-5fd300d1fd200%22	https://w3cart.dexignzone.com/xhtml/assets/images/category/pic4.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/category/pic4.png	(from https://w3cart.dexignzone.com/xhtml/category.html)
16:28:15	50638/50638	---M--	200	added ('OK')	image/png	etag:%22c5ce-5fd300d1fd200%22	https://w3cart.dexignzone.com/xhtml/assets/images/category/pic5.png	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/images/category/pic5.png	(from https://w3cart.dexignzone.com/xhtml/category.html)
16:28:15	743/743	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20May%202026%2013:28:15%20GMT	https://w3cart.dexignzone.com/xhtml/${l}	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/${l}	(from https://w3cart.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js)
16:28:15	743/743	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20May%202026%2013:28:15%20GMT	https://w3cart.dexignzone.com/xhtml/page-error-404.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/page-error-404.html	(from https://w3cart.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js)
16:28:16	743/743	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20May%202026%2013:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/e	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/e	(from https://w3cart.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js)
16:28:16	743/743	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20May%202026%2013:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/page-error-404.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/page-error-404.html	(from https://w3cart.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js)
16:28:16	743/743	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20May%202026%2013:28:16%20GMT	https://w3cart.dexignzone.com/xhtml/t.params.url	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/t.params.url	(from https://w3cart.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js)
16:28:17	743/743	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20May%202026%2013:28:17%20GMT	https://w3cart.dexignzone.com/xhtml/page-error-404.html	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/page-error-404.html	(from https://w3cart.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js)
16:28:17	298/298	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212a-5e6962af90900-gzip%22	https://w3cart.dexignzone.com/xhtml/app.js	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/app.js	(from https://w3cart.dexignzone.com/xhtml/index.js)
16:28:19	104544/104544	---M--	200	added ('OK')	application/font-woff2	etag:%2219860-5d793c06bae00%22	https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-brands-400.woff2	(from https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/css/all.min.css)
16:28:19	23900/23900	---M-Z	200	added ('OK')	application/font-woff2	etag:%225d5c-5d793c06bae00-gzip%22	https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-regular-400.woff2	(from https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/css/all.min.css)
16:28:20	180148/180148	---M--	200	added ('OK')	application/x-font-ttf	etag:%222bfb4-5d793c06bae00%22	https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-brands-400.ttf	(from https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/css/all.min.css)
16:30:19	126828/126828	---MCZ	200	added ('OK')	application/font-woff2	etag:%221ef6c-5d793c06bae00-gzip%22	https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-solid-900.woff2	(from https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/css/all.min.css)
16:30:21	4956/4956	---M--	200	added ('OK')	application/font-woff2	etag:%22135c-5d793c06bae00%22	https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-v4compatibility.woff2	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/css/all.min.css)
16:30:21	303480/303480	---M--	200	added ('OK')	application/x-font-ttf	etag:%224a178-5d793c06bae00%22	https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-solid-900.ttf	(from https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/css/all.min.css)
16:30:22	10556/10556	---M--	200	added ('OK')	application/x-font-ttf	etag:%22293c-5d793c06bae00%22	https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-v4compatibility.ttf	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/css/all.min.css)
16:30:22	29500/29500	---M-Z	200	added ('OK')	application/font-woff	etag:%22733c-56bb2208cc380-gzip%22	https://w3cart.dexignzone.com/xhtml/assets/icons/feather/fonts/feather.woff?t=1525787366991	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/feather/fonts/feathere8ab.woff	(from https://w3cart.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css)
16:30:22	62084/62084	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22f284-56bb2208cc380%22	https://w3cart.dexignzone.com/xhtml/assets/icons/feather/fonts/feather.eot?t=1525787366991	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/feather/fonts/feathere8ab.eot	(from https://w3cart.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css)
16:30:23	61920/61920	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f1e0-56bb2208cc380%22	https://w3cart.dexignzone.com/xhtml/assets/icons/feather/fonts/feather.ttf?t=1525787366991	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/feather/fonts/feathere8ab.ttf	(from https://w3cart.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css)
16:30:25	10100/10100	---M--	200	added ('OK')	application/x-font-ttf	etag:%222774-5df2fc4b1d900%22	https://w3cart.dexignzone.com/xhtml/assets/icons/flaticon/flaticon.ttf?1dc0d7e59f2ded59220372e89f70f7dc	C:/Users/ASUS/Downloads/final/w3cart.dexignzone.com/xhtml/assets/icons/flaticon/flaticon1486.ttf	(from https://w3cart.dexignzone.com/xhtml/assets/icons/flaticon/flaticon.css)
